Rec #,Date/Time,Temperature(degC),Pressure(psi)
1520,11-8-2019 11:02:14,6.25,-0.001
1521,11-8-2019 11:17:14,6.25,-0.001
1522,11-8-2019 11:32:14,6.25,-0.001
1523,11-8-2019 11:47:14,6.25,-0.001
1524,11-8-2019 12:02:14,6.25,-0.001
1525,11-8-2019 12:17:14,6.31,-0.001
1526,11-8-2019 12:32:14,6.31,-0.001
1527,11-8-2019 12:47:14,6.38,-0.001
1528,11-8-2019 13:02:14,6.38,-0.001
1529,11-8-2019 13:17:14,6.38,-0.001
1530,11-8-2019 13:32:14,6.38,-0.001
1531,11-8-2019 13:47:14,6.44,-0.001
1532,11-8-2019 14:02:14,6.44,-0.001
1533,11-8-2019 14:17:14,6.5,-0.001
1534,11-8-2019 14:32:14,6.5,-0.001
1535,11-8-2019 14:47:14,6.5,-0.001
1536,11-8-2019 15:02:14,6.56,-0.001
1537,11-8-2019 15:17:14,6.56,-0.001
1538,11-8-2019 15:32:14,6.56,-0.001
1539,11-8-2019 15:47:14,6.56,-0.001
1540,11-8-2019 16:02:14,6.63,-0.001
1541,11-8-2019 16:17:14,6.63,-0.001
1542,11-8-2019 16:32:14,6.63,-0.001
1543,11-8-2019 16:47:14,6.69,-0.001
1544,11-8-2019 17:02:14,6.69,-0.001
1545,11-8-2019 17:17:14,6.63,-0.001
1546,11-8-2019 17:32:14,6.69,-0.001
1547,11-8-2019 17:47:14,6.69,-0.001
1548,11-8-2019 18:02:14,6.69,-0.001
1549,11-8-2019 18:17:14,6.69,-0.001
1550,11-8-2019 18:32:14,6.69,-0.001
1551,11-8-2019 18:47:14,6.69,-0.001
1552,11-8-2019 19:02:14,6.75,-0.001
1553,11-8-2019 19:17:14,6.75,-0.001
1554,11-8-2019 19:32:14,6.75,-0.001
1555,11-8-2019 19:47:14,6.75,-0.001
1556,11-8-2019 20:02:14,6.75,-0.001
1557,11-8-2019 20:17:14,6.75,-0.001
1558,11-8-2019 20:32:14,6.81,-0.001
1559,11-8-2019 20:47:14,6.75,-0.001
1560,11-8-2019 21:02:14,6.81,-0.001
1561,11-8-2019 21:17:14,6.81,-0.001
1562,11-8-2019 21:32:14,6.81,-0.001
1563,11-8-2019 21:47:14,6.81,-0.001
1564,11-8-2019 22:02:14,6.81,-0.001
1565,11-8-2019 22:17:14,6.88,-0.001
1566,11-8-2019 22:32:14,6.81,-0.001
1567,11-8-2019 22:47:14,6.88,-0.001
1568,11-8-2019 23:02:14,6.88,-0.001
1569,11-8-2019 23:17:14,6.88,-0.001
1570,11-8-2019 23:32:14,6.88,-0.001
1571,11-8-2019 23:47:14,6.88,-0.001
1572,11-9-2019 0:02:14,6.88,-0.001
1573,11-9-2019 0:17:14,6.94,-0.001
1574,11-9-2019 0:32:14,6.94,-0.001
1575,11-9-2019 0:47:14,6.94,-0.001
1576,11-9-2019 1:02:14,6.88,-0.001
1577,11-9-2019 1:17:14,6.94,-0.001
1578,11-9-2019 1:32:14,6.94,-0.001
1579,11-9-2019 1:47:14,6.94,-0.001
1580,11-9-2019 2:02:14,6.94,-0.001
1581,11-9-2019 2:17:14,6.94,-0.001
1582,11-9-2019 2:32:14,6.94,-0.001
1583,11-9-2019 2:47:14,6.94,-0.001
1584,11-9-2019 3:02:14,6.94,-0.001
1585,11-9-2019 3:17:14,6.94,-0.001
1586,11-9-2019 3:32:14,7,-0.001
1587,11-9-2019 3:47:14,7,-0.001
1588,11-9-2019 4:02:14,7,-0.001
1589,11-9-2019 4:17:14,7,-0.001
1590,11-9-2019 4:32:14,7,-0.001
1591,11-9-2019 4:47:14,7,-0.001
1592,11-9-2019 5:02:14,7,-0.001
1593,11-9-2019 5:17:14,7,-0.001
1594,11-9-2019 5:32:14,7,-0.001
1595,11-9-2019 5:47:14,7,-0.001
1596,11-9-2019 6:02:14,7.06,-0.001
1597,11-9-2019 6:17:14,7,-0.001
1598,11-9-2019 6:32:14,7,-0.001
1599,11-9-2019 6:47:14,7.06,-0.001
1600,11-9-2019 7:02:14,7.06,-0.001
1601,11-9-2019 7:17:14,7.06,-0.001
1602,11-9-2019 7:32:14,7.06,-0.001
1603,11-9-2019 7:47:14,7.06,-0.001
1604,11-9-2019 8:02:14,7.06,-0.001
1605,11-9-2019 8:17:14,7.06,-0.001
1606,11-9-2019 8:32:14,7.06,-0.001
1607,11-9-2019 8:47:14,7.06,-0.001
1608,11-9-2019 9:02:14,7.06,-0.001
1609,11-9-2019 9:17:14,7.06,-0.001
1610,11-9-2019 9:32:14,7.13,-0.001
1611,11-9-2019 9:47:14,7.06,-0.002
1612,11-9-2019 10:02:14,7.13,-0.002
1613,11-9-2019 10:17:14,7.13,-0.001
1614,11-9-2019 10:32:14,7.13,-0.001
1615,11-9-2019 10:47:14,7.13,-0.001
1616,11-9-2019 11:02:14,7.13,-0.001
1617,11-9-2019 11:17:14,7.13,-0.001
1618,11-9-2019 11:32:14,7.13,-0.002
1619,11-9-2019 11:47:14,7.13,-0.001
1620,11-9-2019 12:02:14,7.13,-0.001
1621,11-9-2019 12:17:14,7.13,-0.001
1622,11-9-2019 12:32:14,7.13,-0.001
1623,11-9-2019 12:47:14,7.13,-0.001
1624,11-9-2019 13:02:14,7.19,-0.001
1625,11-9-2019 13:17:14,7.19,-0.001
1626,11-9-2019 13:32:14,7.19,-0.001
1627,11-9-2019 13:47:14,7.19,-0.001
1628,11-9-2019 14:02:14,7.19,-0.001
1629,11-9-2019 14:17:14,7.19,-0.001
1630,11-9-2019 14:32:14,7.19,-0.001
1631,11-9-2019 14:47:14,7.19,-0.001
1632,11-9-2019 15:02:14,7.19,-0.001
1633,11-9-2019 15:17:14,7.19,-0.001
1634,11-9-2019 15:32:14,7.25,-0.001
1635,11-9-2019 15:47:14,7.25,-0.001
1636,11-9-2019 16:02:14,7.25,-0.002
1637,11-9-2019 16:17:14,7.25,-0.002
1638,11-9-2019 16:32:14,7.25,-0.002
1639,11-9-2019 16:47:14,7.25,-0.001
1640,11-9-2019 17:02:14,7.25,-0.001
1641,11-9-2019 17:17:14,7.25,-0.001
1642,11-9-2019 17:32:14,7.25,-0.001
1643,11-9-2019 17:47:14,7.25,-0.002
1644,11-9-2019 18:02:14,7.25,-0.001
1645,11-9-2019 18:17:14,7.25,-0.001
1646,11-9-2019 18:32:14,7.25,-0.002
1647,11-9-2019 18:47:14,7.25,-0.001
1648,11-9-2019 19:02:14,7.31,-0.002
1649,11-9-2019 19:17:14,7.25,-0.001
1650,11-9-2019 19:32:14,7.31,-0.001
1651,11-9-2019 19:47:14,7.31,-0.001
1652,11-9-2019 20:02:14,7.31,-0.001
1653,11-9-2019 20:17:14,7.31,-0.002
1654,11-9-2019 20:32:14,7.31,-0.002
1655,11-9-2019 20:47:14,7.31,-0.002
1656,11-9-2019 21:02:14,7.31,-0.002
1657,11-9-2019 21:17:14,7.31,-0.002
1658,11-9-2019 21:32:14,7.31,-0.001
1659,11-9-2019 21:47:14,7.38,-0.001
1660,11-9-2019 22:02:14,7.31,-0.001
1661,11-9-2019 22:17:14,7.38,-0.002
1662,11-9-2019 22:32:14,7.38,-0.001
1663,11-9-2019 22:47:14,7.38,-0.002
1664,11-9-2019 23:02:14,7.38,-0.002
1665,11-9-2019 23:17:14,7.38,-0.002
1666,11-9-2019 23:32:14,7.38,-0.001
1667,11-9-2019 23:47:14,7.38,-0.001
1668,11-10-2019 0:02:14,7.38,-0.002
1669,11-10-2019 0:17:14,7.38,-0.002
1670,11-10-2019 0:32:14,7.38,-0.001
1671,11-10-2019 0:47:14,7.38,-0.001
1672,11-10-2019 1:02:14,7.38,-0.001
1673,11-10-2019 1:17:14,7.38,-0.002
1674,11-10-2019 1:32:14,7.38,-0.002
1675,11-10-2019 1:47:14,7.44,-0.002
1676,11-10-2019 2:02:14,7.38,-0.002
1677,11-10-2019 2:17:14,7.38,-0.002
1678,11-10-2019 2:32:14,7.44,-0.002
1679,11-10-2019 2:47:14,7.44,-0.001
1680,11-10-2019 3:02:14,7.38,-0.002
1681,11-10-2019 3:17:14,7.38,-0.001
1682,11-10-2019 3:32:14,7.38,-0.002
1683,11-10-2019 3:47:14,7.44,-0.002
1684,11-10-2019 4:02:14,7.44,-0.001
1685,11-10-2019 4:17:14,7.44,-0.001
1686,11-10-2019 4:32:14,7.44,-0.001
1687,11-10-2019 4:47:14,7.44,-0.002
1688,11-10-2019 5:02:14,7.44,-0.002
1689,11-10-2019 5:17:14,7.44,-0.002
1690,11-10-2019 5:32:14,7.44,-0.002
1691,11-10-2019 5:47:14,7.44,-0.002
1692,11-10-2019 6:02:14,7.44,-0.001
1693,11-10-2019 6:17:14,7.44,-0.002
1694,11-10-2019 6:32:14,7.44,-0.002
1695,11-10-2019 6:47:14,7.44,-0.002
1696,11-10-2019 7:02:14,7.44,-0.002
1697,11-10-2019 7:17:14,7.44,-0.002
1698,11-10-2019 7:32:14,7.44,-0.002
1699,11-10-2019 7:47:14,7.44,-0.002
1700,11-10-2019 8:02:14,7.44,-0.001
1701,11-10-2019 8:17:14,7.44,-0.002
1702,11-10-2019 8:32:14,7.44,-0.002
1703,11-10-2019 8:47:14,7.44,-0.002
1704,11-10-2019 9:02:14,7.5,-0.002
1705,11-10-2019 9:17:14,7.5,-0.002
1706,11-10-2019 9:32:14,7.44,-0.002
1707,11-10-2019 9:47:14,7.44,-0.002
1708,11-10-2019 10:02:14,7.44,-0.002
1709,11-10-2019 10:17:14,7.5,-0.002
1710,11-10-2019 10:32:14,7.5,-0.002
1711,11-10-2019 10:47:14,7.5,-0.002
1712,11-10-2019 11:02:14,7.5,-0.002
1713,11-10-2019 11:17:14,7.5,-0.002
1714,11-10-2019 11:32:14,7.5,-0.002
1715,11-10-2019 11:47:14,7.5,-0.002
1716,11-10-2019 12:02:14,7.5,-0.001
1717,11-10-2019 12:17:14,7.5,-0.001
1718,11-10-2019 12:32:14,7.5,-0.001
1719,11-10-2019 12:47:14,7.5,-0.002
1720,11-10-2019 13:02:14,7.5,-0.001
1721,11-10-2019 13:17:14,7.5,-0.002
1722,11-10-2019 13:32:14,7.56,-0.001
1723,11-10-2019 13:47:14,7.5,-0.002
1724,11-10-2019 14:02:14,7.5,-0.002
1725,11-10-2019 14:17:14,7.5,-0.002
1726,11-10-2019 14:32:14,7.56,-0.001
1727,11-10-2019 14:47:14,7.56,-0.001
1728,11-10-2019 15:02:14,7.56,-0.001
1729,11-10-2019 15:17:14,7.5,-0.002
1730,11-10-2019 15:32:14,7.56,-0.001
1731,11-10-2019 15:47:14,7.56,-0.001
1732,11-10-2019 16:02:14,7.56,-0.001
1733,11-10-2019 16:17:14,7.56,-0.002
1734,11-10-2019 16:32:14,7.56,-0.001
1735,11-10-2019 16:47:14,7.56,-0.001
1736,11-10-2019 17:02:14,7.56,-0.001
1737,11-10-2019 17:17:14,7.56,-0.001
1738,11-10-2019 17:32:14,7.56,-0.001
1739,11-10-2019 17:47:14,7.56,-0.001
1740,11-10-2019 18:02:14,7.56,-0.001
1741,11-10-2019 18:17:14,7.5,-0.002
1742,11-10-2019 18:32:14,7.5,-0.002
1743,11-10-2019 18:47:14,7.56,-0.001
1744,11-10-2019 19:02:14,7.56,-0.001
1745,11-10-2019 19:17:14,7.56,-0.001
1746,11-10-2019 19:32:14,7.56,-0.001
1747,11-10-2019 19:47:14,7.56,-0.001
1748,11-10-2019 20:02:14,7.56,-0.001
1749,11-10-2019 20:17:14,7.56,-0.001
1750,11-10-2019 20:32:14,7.56,-0.001
1751,11-10-2019 20:47:14,7.56,-0.001
1752,11-10-2019 21:02:14,7.5,-0.002
1753,11-10-2019 21:17:14,7.5,-0.002
1754,11-10-2019 21:32:14,7.5,-0.001
1755,11-10-2019 21:47:14,7.5,-0.002
1756,11-10-2019 22:02:14,7.5,-0.002
1757,11-10-2019 22:17:14,7.5,-0.002
1758,11-10-2019 22:32:14,7.5,-0.002
1759,11-10-2019 22:47:14,7.5,-0.002
1760,11-10-2019 23:02:14,7.5,-0.002
1761,11-10-2019 23:17:14,7.5,-0.002
1762,11-10-2019 23:32:14,7.5,-0.002
1763,11-10-2019 23:47:14,7.44,-0.002
1764,11-11-2019 0:02:14,7.44,-0.001
1765,11-11-2019 0:17:14,7.44,-0.001
1766,11-11-2019 0:32:14,7.38,-0.002
1767,11-11-2019 0:47:14,7.38,-0.001
1768,11-11-2019 1:02:14,7.38,-0.001
1769,11-11-2019 1:17:14,7.31,-0.002
1770,11-11-2019 1:32:14,7.31,-0.002
1771,11-11-2019 1:47:14,7.31,-0.001
1772,11-11-2019 2:02:14,7.31,-0.001
1773,11-11-2019 2:17:14,7.31,-0.001
1774,11-11-2019 2:32:14,7.25,-0.002
1775,11-11-2019 2:47:14,7.25,-0.002
1776,11-11-2019 3:02:14,7.25,-0.001
1777,11-11-2019 3:17:14,7.25,-0.002
1778,11-11-2019 3:32:14,7.19,-0.001
1779,11-11-2019 3:47:14,7.19,-0.002
1780,11-11-2019 4:02:14,7.13,-0.002
1781,11-11-2019 4:17:14,7.13,-0.001
1782,11-11-2019 4:32:14,7.13,-0.001
1783,11-11-2019 4:47:14,7.06,-0.001
1784,11-11-2019 5:02:14,7.06,-0.001
1785,11-11-2019 5:17:14,7.06,-0.001
1786,11-11-2019 5:32:14,7,-0.001
1787,11-11-2019 5:47:14,7,-0.001
1788,11-11-2019 6:02:14,7,-0.001
1789,11-11-2019 6:17:14,6.94,-0.001
1790,11-11-2019 6:32:14,6.94,-0.001
1791,11-11-2019 6:47:14,6.94,-0.001
1792,11-11-2019 7:02:14,6.94,-0.001
1793,11-11-2019 7:17:14,6.88,-0.001
1794,11-11-2019 7:32:14,6.88,-0.001
1795,11-11-2019 7:47:14,6.88,-0.001
1796,11-11-2019 8:02:14,6.88,-0.001
1797,11-11-2019 8:17:14,6.88,-0.001
1798,11-11-2019 8:32:14,6.88,-0.001
1799,11-11-2019 8:47:14,6.88,-0.001
1800,11-11-2019 9:02:14,6.88,-0.001
1801,11-11-2019 9:17:14,6.88,-0.001
1802,11-11-2019 9:32:14,6.88,-0.001
1803,11-11-2019 9:47:14,6.94,-0.001
1804,11-11-2019 10:02:14,6.94,-0.001
1805,11-11-2019 10:17:14,6.94,-0.001
1806,11-11-2019 10:32:14,6.94,-0.001
1807,11-11-2019 10:47:14,7,-0.001
1808,11-11-2019 11:02:14,7,-0.001
1809,11-11-2019 11:17:14,7.06,-0.001
1810,11-11-2019 11:32:14,7.06,-0.001
1811,11-11-2019 11:47:14,7.06,-0.001
1812,11-11-2019 12:02:14,7.06,-0.001
1813,11-11-2019 12:17:14,7.06,-0.001
1814,11-11-2019 12:32:14,7.06,-0.001
1815,11-11-2019 12:47:14,7.06,-0.001
1816,11-11-2019 13:02:14,7.06,-0.001
1817,11-11-2019 13:17:14,7.06,-0.001
1818,11-11-2019 13:32:14,7.06,-0.001
1819,11-11-2019 13:47:14,7.06,-0.001
1820,11-11-2019 14:02:14,7.06,-0.001
1821,11-11-2019 14:17:14,7.06,-0.001
1822,11-11-2019 14:32:14,7.06,-0.001
1823,11-11-2019 14:47:14,7.06,-0.001
1824,11-11-2019 15:02:14,7.06,-0.001
1825,11-11-2019 15:17:14,7.06,-0.001
1826,11-11-2019 15:32:14,7.06,-0.001
1827,11-11-2019 15:47:14,7.13,-0.001
1828,11-11-2019 16:02:14,7.06,-0.001
1829,11-11-2019 16:17:14,7.13,-0.001
1830,11-11-2019 16:32:14,7.13,-0.001
1831,11-11-2019 16:47:14,7.13,-0.001
1832,11-11-2019 17:02:14,7.13,-0.001
1833,11-11-2019 17:17:14,7.13,-0.001
1834,11-11-2019 17:32:14,7.13,-0.001
1835,11-11-2019 17:47:14,7.13,-0.001
1836,11-11-2019 18:02:14,7.13,-0.001
1837,11-11-2019 18:17:14,7.13,-0.001
1838,11-11-2019 18:32:14,7.13,-0.001
1839,11-11-2019 18:47:14,7.13,-0.001
1840,11-11-2019 19:02:14,7.13,-0.001
1841,11-11-2019 19:17:14,7.13,-0.001
1842,11-11-2019 19:32:14,7.13,-0.001
1843,11-11-2019 19:47:14,7.06,-0.001
1844,11-11-2019 20:02:14,7.06,-0.001
1845,11-11-2019 20:17:14,7.13,-0.001
1846,11-11-2019 20:32:14,7.06,-0.001
1847,11-11-2019 20:47:14,7.06,-0.001
1848,11-11-2019 21:02:14,7.06,-0.001
1849,11-11-2019 21:17:14,7.06,-0.001
1850,11-11-2019 21:32:14,7.06,-0.001
1851,11-11-2019 21:47:14,7.06,-0.001
1852,11-11-2019 22:02:14,7.13,-0.001
1853,11-11-2019 22:17:14,7.06,-0.001
1854,11-11-2019 22:32:14,7.06,-0.001
1855,11-11-2019 22:47:14,7.06,-0.001
1856,11-11-2019 23:02:14,7,-0.001
1857,11-11-2019 23:17:14,7,-0.001
1858,11-11-2019 23:32:14,7,-0.001
1859,11-11-2019 23:47:14,6.94,-0.001
1860,11-12-2019 0:02:14,7,-0.001
1861,11-12-2019 0:17:14,6.94,-0.001
1862,11-12-2019 0:32:14,6.94,-0.001
1863,11-12-2019 0:47:14,6.94,-0.001
1864,11-12-2019 1:02:14,6.94,-0.001
1865,11-12-2019 1:17:14,6.94,-0.001
1866,11-12-2019 1:32:14,6.94,-0.001
1867,11-12-2019 1:47:14,6.94,-0.001
1868,11-12-2019 2:02:14,6.94,-0.001
1869,11-12-2019 2:17:14,6.94,-0.001
1870,11-12-2019 2:32:14,6.94,-0.001
1871,11-12-2019 2:47:14,6.94,-0.001
1872,11-12-2019 3:02:14,6.94,-0.001
1873,11-12-2019 3:17:14,6.94,-0.001
1874,11-12-2019 3:32:14,6.94,-0.001
1875,11-12-2019 3:47:14,6.94,-0.001
1876,11-12-2019 4:02:14,6.94,-0.001
1877,11-12-2019 4:17:14,6.94,-0.001
1878,11-12-2019 4:32:14,6.94,-0.001
1879,11-12-2019 4:47:14,6.94,-0.001
1880,11-12-2019 5:02:14,6.94,-0.001
1881,11-12-2019 5:17:14,6.94,-0.001
1882,11-12-2019 5:32:14,6.94,-0.001
1883,11-12-2019 5:47:14,6.88,-0.001
1884,11-12-2019 6:02:14,6.88,-0.001
1885,11-12-2019 6:17:14,6.88,-0.001
1886,11-12-2019 6:32:14,6.94,-0.001
1887,11-12-2019 6:47:14,6.88,-0.001
1888,11-12-2019 7:02:14,6.88,-0.001
1889,11-12-2019 7:17:14,6.88,-0.001
1890,11-12-2019 7:32:14,6.88,-0.001
1891,11-12-2019 7:47:14,6.88,-0.001
1892,11-12-2019 8:02:14,6.88,-0.001
1893,11-12-2019 8:17:14,6.88,-0.001
1894,11-12-2019 8:32:14,6.88,-0.001
1895,11-12-2019 8:47:14,6.88,-0.001
1896,11-12-2019 9:02:14,6.88,-0.001
1897,11-12-2019 9:17:14,6.88,-0.001
1898,11-12-2019 9:32:14,6.88,-0.001
1899,11-12-2019 9:47:14,6.88,-0.001
1900,11-12-2019 10:02:14,6.88,-0.001
1901,11-12-2019 10:17:14,6.88,-0.001
1902,11-12-2019 10:32:14,6.88,-0.001
1903,11-12-2019 10:47:14,6.88,-0.001
1904,11-12-2019 11:02:14,6.88,-0.001
1905,11-12-2019 11:17:14,6.88,-0.001
1906,11-12-2019 11:32:14,6.94,-0.001
1907,11-12-2019 11:47:14,6.94,-0.001
1908,11-12-2019 12:02:14,6.88,-0.001
1909,11-12-2019 12:17:14,6.94,-0.001
1910,11-12-2019 12:32:14,6.94,-0.001
1911,11-12-2019 12:47:14,6.94,-0.001
1912,11-12-2019 13:02:14,6.94,-0.001
1913,11-12-2019 13:17:14,6.88,-0.001
1914,11-12-2019 13:32:14,6.94,-0.001
1915,11-12-2019 13:47:14,6.94,-0.001
1916,11-12-2019 14:02:14,6.94,-0.001
1917,11-12-2019 14:17:14,6.94,-0.001
1918,11-12-2019 14:32:14,6.94,-0.001
1919,11-12-2019 14:47:14,6.94,-0.001
1920,11-12-2019 15:02:14,7,-0.001
1921,11-12-2019 15:17:14,7,-0.001
1922,11-12-2019 15:32:14,7.06,-0.001
1923,11-12-2019 15:47:14,7,-0.001
1924,11-12-2019 16:02:14,7.06,-0.001
1925,11-12-2019 16:17:14,7.06,-0.001
1926,11-12-2019 16:32:14,7.06,-0.001
1927,11-12-2019 16:47:14,7.06,-0.001
1928,11-12-2019 17:02:14,7.06,-0.001
1929,11-12-2019 17:17:14,7.13,-0.001
1930,11-12-2019 17:32:14,7.13,-0.001
1931,11-12-2019 17:47:14,7.13,-0.001
1932,11-12-2019 18:02:14,7.13,-0.001
1933,11-12-2019 18:17:14,7.13,-0.001
1934,11-12-2019 18:32:14,7.13,-0.001
1935,11-12-2019 18:47:14,7.13,-0.001
1936,11-12-2019 19:02:14,7.19,-0.001
1937,11-12-2019 19:17:14,7.13,-0.001
1938,11-12-2019 19:32:14,7.19,-0.001
1939,11-12-2019 19:47:14,7.19,-0.001
1940,11-12-2019 20:02:14,7.19,-0.001
1941,11-12-2019 20:17:14,7.19,-0.001
1942,11-12-2019 20:32:14,7.19,-0.001
1943,11-12-2019 20:47:14,7.19,-0.001
1944,11-12-2019 21:02:14,7.19,-0.001
1945,11-12-2019 21:17:14,7.19,-0.001
1946,11-12-2019 21:32:14,7.19,-0.001
1947,11-12-2019 21:47:14,7.19,-0.001
1948,11-12-2019 22:02:14,7.19,-0.001
1949,11-12-2019 22:17:14,7.25,-0.001
1950,11-12-2019 22:32:14,7.25,-0.001
1951,11-12-2019 22:47:14,7.25,-0.001
1952,11-12-2019 23:02:14,7.25,-0.001
1953,11-12-2019 23:17:14,7.25,-0.001
1954,11-12-2019 23:32:14,7.25,-0.001
1955,11-12-2019 23:47:14,7.25,-0.001
1956,11-13-2019 0:02:14,7.25,-0.001
1957,11-13-2019 0:17:14,7.25,-0.001
1958,11-13-2019 0:32:14,7.25,-0.001
1959,11-13-2019 0:47:14,7.25,-0.001
1960,11-13-2019 1:02:14,7.25,-0.001
1961,11-13-2019 1:17:14,7.25,-0.001
1962,11-13-2019 1:32:14,7.25,-0.001
1963,11-13-2019 1:47:14,7.25,-0.001
1964,11-13-2019 2:02:14,7.25,-0.001
1965,11-13-2019 2:17:14,7.31,-0.001
1966,11-13-2019 2:32:14,7.31,-0.001
1967,11-13-2019 2:47:14,7.31,-0.001
1968,11-13-2019 3:02:14,7.31,-0.001
1969,11-13-2019 3:17:14,7.31,-0.001
1970,11-13-2019 3:32:14,7.31,-0.001
1971,11-13-2019 3:47:14,7.31,-0.001
1972,11-13-2019 4:02:14,7.31,-0.001
1973,11-13-2019 4:17:14,7.31,-0.001
1974,11-13-2019 4:32:14,7.31,-0.001
1975,11-13-2019 4:47:14,7.31,-0.001
1976,11-13-2019 5:02:14,7.31,-0.001
1977,11-13-2019 5:17:14,7.31,-0.001
1978,11-13-2019 5:32:14,7.31,-0.001
1979,11-13-2019 5:47:14,7.31,-0.001
1980,11-13-2019 6:02:14,7.31,-0.001
1981,11-13-2019 6:17:14,7.38,-0.001
1982,11-13-2019 6:32:14,7.31,-0.001
1983,11-13-2019 6:47:14,7.31,-0.001
1984,11-13-2019 7:02:14,7.31,-0.001
1985,11-13-2019 7:17:14,7.38,-0.001
1986,11-13-2019 7:32:14,7.38,-0.001
1987,11-13-2019 7:47:14,7.38,-0.001
1988,11-13-2019 8:02:14,7.31,-0.001
1989,11-13-2019 8:17:14,7.38,-0.001
1990,11-13-2019 8:32:14,7.38,-0.001
1991,11-13-2019 8:47:14,7.38,-0.001
1992,11-13-2019 9:02:14,7.31,-0.001
1993,11-13-2019 9:17:14,7.38,-0.001
1994,11-13-2019 9:32:14,7.38,-0.001
1995,11-13-2019 9:47:14,7.38,-0.001
1996,11-13-2019 10:02:14,7.38,-0.001
1997,11-13-2019 10:17:14,7.38,-0.001
1998,11-13-2019 10:32:14,7.38,-0.001
1999,11-13-2019 10:47:14,7.38,-0.001
2000,11-13-2019 11:02:14,7.38,-0.001
2001,11-13-2019 11:17:14,7.38,-0.001
2002,11-13-2019 11:32:14,7.38,-0.001
2003,11-13-2019 11:47:14,7.38,-0.001
2004,11-13-2019 12:02:14,7.38,-0.001
2005,11-13-2019 12:17:14,7.38,-0.001
2006,11-13-2019 12:32:14,7.38,-0.001
2007,11-13-2019 12:47:14,7.38,-0.001
2008,11-13-2019 13:02:14,7.38,-0.001
2009,11-13-2019 13:17:14,7.38,-0.001
2010,11-13-2019 13:32:14,7.44,-0.001
2011,11-13-2019 13:47:14,7.38,-0.001
2012,11-13-2019 14:02:14,7.44,-0.001
2013,11-13-2019 14:17:14,7.44,-0.001
2014,11-13-2019 14:32:14,7.44,-0.001
2015,11-13-2019 14:47:14,7.44,-0.001
2016,11-13-2019 15:02:14,7.44,-0.001
2017,11-13-2019 15:17:14,7.44,-0.001
2018,11-13-2019 15:32:14,7.5,-0.001
2019,11-13-2019 15:47:14,7.44,-0.001
2020,11-13-2019 16:02:14,7.44,-0.001
2021,11-13-2019 16:17:14,7.5,-0.001
2022,11-13-2019 16:32:14,7.44,-0.001
2023,11-13-2019 16:47:14,7.44,-0.001
2024,11-13-2019 17:02:14,7.5,-0.001
2025,11-13-2019 17:17:14,7.5,-0.001
2026,11-13-2019 17:32:14,7.44,-0.001
2027,11-13-2019 17:47:14,7.44,-0.001
2028,11-13-2019 18:02:14,7.44,-0.001
2029,11-13-2019 18:17:14,7.44,-0.001
2030,11-13-2019 18:32:14,7.38,-0.001
2031,11-13-2019 18:47:14,7.38,-0.001
2032,11-13-2019 19:02:14,7.38,-0.001
2033,11-13-2019 19:17:14,7.38,-0.001
2034,11-13-2019 19:32:14,7.31,-0.001
2035,11-13-2019 19:47:14,7.25,-0.001
2036,11-13-2019 20:02:14,7.25,-0.001
2037,11-13-2019 20:17:14,7.19,-0.001
2038,11-13-2019 20:32:14,7.19,-0.001
2039,11-13-2019 20:47:14,7.19,-0.001
2040,11-13-2019 21:02:14,7.13,-0.001
2041,11-13-2019 21:17:14,7.13,-0.001
2042,11-13-2019 21:32:14,7.06,-0.001
2043,11-13-2019 21:47:14,7.06,-0.001
2044,11-13-2019 22:02:14,7.06,-0.001
2045,11-13-2019 22:17:14,7.06,-0.001
2046,11-13-2019 22:32:14,7,-0.001
2047,11-13-2019 22:47:14,7,-0.001
2048,11-13-2019 23:02:14,7,-0.001
2049,11-13-2019 23:17:14,7,-0.001
2050,11-13-2019 23:32:14,6.94,-0.001
2051,11-13-2019 23:47:14,6.94,-0.001
2052,11-14-2019 0:02:14,6.94,-0.001
2053,11-14-2019 0:17:14,6.94,-0.001
2054,11-14-2019 0:32:14,6.88,-0.001
2055,11-14-2019 0:47:14,6.88,-0.001
2056,11-14-2019 1:02:14,6.88,-0.001
2057,11-14-2019 1:17:14,6.88,-0.001
2058,11-14-2019 1:32:14,6.88,-0.001
2059,11-14-2019 1:47:14,6.88,-0.001
2060,11-14-2019 2:02:14,6.88,-0.001
2061,11-14-2019 2:17:14,6.88,-0.001
2062,11-14-2019 2:32:14,6.88,-0.001
2063,11-14-2019 2:47:14,6.94,-0.001
2064,11-14-2019 3:02:14,6.94,-0.001
2065,11-14-2019 3:17:14,6.94,-0.001
2066,11-14-2019 3:32:14,6.94,-0.001
2067,11-14-2019 3:47:14,6.94,-0.001
2068,11-14-2019 4:02:14,6.94,-0.001
2069,11-14-2019 4:17:14,6.94,-0.001
2070,11-14-2019 4:32:14,6.94,-0.001
2071,11-14-2019 4:47:14,6.94,-0.001
2072,11-14-2019 5:02:14,6.94,-0.001
2073,11-14-2019 5:17:14,6.94,-0.001
2074,11-14-2019 5:32:14,6.88,-0.001
2075,11-14-2019 5:47:14,6.88,-0.001
2076,11-14-2019 6:02:14,6.88,-0.001
2077,11-14-2019 6:17:14,6.88,-0.001
2078,11-14-2019 6:32:14,6.88,-0.001
2079,11-14-2019 6:47:14,6.88,-0.001
2080,11-14-2019 7:02:14,6.88,-0.001
